2021-11-30;BW;824611;5383;56789;11753
2021-11-30;BY;1126304;6788;81236;17531
2021-11-30;BE;274431;3172;13633;3830
2021-11-30;BB;176996;2091;18420;4125
2021-11-30;HB;39593;89;1493;551
2021-11-30;HH;113872;269;3955;1888
2021-11-30;HE;412643;1767;17164;8143
2021-11-30;MV;70581;693;6476;1330
2021-11-30;NI;375168;1697;17262;6346
2021-11-30;NW;1172573;8038;51245;18957
2021-11-30;RP;232349;2225;12681;4277
2021-11-30;SL;60958;268;4343;1112
2021-11-30;SN;493481;6627;51479;10944
2021-11-30;ST;155734;2510;15639;3788
2021-11-30;SH;96375;605;4368;1796
2021-11-30;TH;211144;3531;19863;4973
2021-11-30;DE;5836813;45753;376046;101344
