2021-10-11;BW;586643;446;9562;10763
2021-10-11;BY;748034;1097;12173;15772
2021-10-11;BE;210270;25;2854;3647
2021-10-11;BB;118038;59;1247;3866
2021-10-11;HB;33893;36;696;518
2021-10-11;HH;93308;68;957;1754
2021-10-11;HE;338930;143;3925;7781
2021-10-11;MV;50034;67;806;1207
2021-10-11;NI;305440;222;3417;6000
2021-10-11;NW;972857;362;9360;17926
2021-10-11;RP;183946;224;2321;4017
2021-10-11;SL;48060;28;452;1055
2021-10-11;SN;302675;222;3700;10235
2021-10-11;ST;105583;14;1026;3549
2021-10-11;SH;77397;52;801;1693
2021-10-11;TH;138276;46;2038;4426
2021-10-11;DE;4313384;3111;55335;94209
