2021-08-17;BW;511490;214;3292;10436
2021-08-17;BY;660102;379;3672;15378
2021-08-17;BE;187128;595;2429;3587
2021-08-17;BB;110198;67;522;3819
2021-08-17;HB;28370;31;282;495
2021-08-17;HH;82073;216;1447;1635
2021-08-17;HE;298902;274;2290;7607
2021-08-17;MV;45172;26;412;1184
2021-08-17;NI;269092;239;2080;5827
2021-08-17;NW;846063;1195;10557;17333
2021-08-17;RP;160009;250;1347;3916
2021-08-17;SL;42902;36;423;1030
2021-08-17;SN;287607;122;496;10150
2021-08-17;ST;100002;38;230;3471
2021-08-17;SH;68345;193;1449;1641
2021-08-17;TH;129596;37;182;4390
2021-08-17;DE;3827051;3912;31110;91899
