2021-10-27;BW;619212;3924;16468;10936
2021-10-27;BY;796336;5660;25132;16004
2021-10-27;BE;220199;1083;4579;3684
2021-10-27;BB;122683;687;2418;3907
2021-10-27;HB;35012;125;503;528
2021-10-27;HH;96955;248;1656;1808
2021-10-27;HE;350041;1650;5847;7841
2021-10-27;MV;52367;328;1061;1231
2021-10-27;NI;316333;1277;5225;6073
2021-10-27;NW;1000033;3507;14206;18157
2021-10-27;RP;190503;734;3233;4070
2021-10-27;SL;49365;111;521;1064
2021-10-27;SN;318661;2028;8146;10290
2021-10-27;ST;110168;383;2222;3573
2021-10-27;SH;80656;463;1801;1717
2021-10-27;TH;147891;1004;5126;4476
2021-10-27;DE;4506415;23212;98144;95359
