2021-08-11;BW;508595;560;2128;10432
2021-08-11;BY;656938;662;2383;15366
2021-08-11;BE;184948;367;1573;3585
2021-08-11;BB;109739;94;340;3818
2021-08-11;HB;28139;47;176;494
2021-08-11;HH;80626;218;1147;1630
2021-08-11;HE;296947;415;1510;7597
2021-08-11;MV;44830;73;280;1184
2021-08-11;NI;267275;340;1500;5822
2021-08-11;NW;836507;1499;6638;17311
2021-08-11;RP;158774;188;855;3913
2021-08-11;SL;42560;86;325;1030
2021-08-11;SN;287147;82;324;10140
2021-08-11;ST;99798;46;190;3468
2021-08-11;SH;67158;282;1348;1640
2021-08-11;TH;129444;37;138;4387
2021-08-11;DE;3799425;4996;20855;91817
