2021-08-12;BW;509237;642;2369;10433
2021-08-12;BY;657596;658;2687;15368
2021-08-12;BE;185306;358;1628;3585
2021-08-12;BB;109855;116;401;3818
2021-08-12;HB;28185;46;191;494
2021-08-12;HH;80856;230;1174;1630
2021-08-12;HE;297378;431;1689;7595
2021-08-12;MV;44889;59;302;1184
2021-08-12;NI;267712;437;1651;5826
2021-08-12;NW;838393;1886;7437;17317
2021-08-12;RP;159023;249;935;3914
2021-08-12;SL;42640;80;350;1030
2021-08-12;SN;287273;126;401;10142
2021-08-12;ST;99823;25;188;3469
2021-08-12;SH;67424;266;1409;1641
2021-08-12;TH;129473;29;144;4388
2021-08-12;DE;3805063;5638;22956;91834
