2021-11-18;BW;729183;10166;44159;11371
2021-11-18;BY;983449;19144;80093;16810
2021-11-18;BE;251234;2795;12482;3773
2021-11-18;BB;147320;2726;11793;4012
2021-11-18;HB;37230;230;908;537
2021-11-18;HH;106351;721;2942;1856
2021-11-18;HE;384408;3056;13083;8007
2021-11-18;MV;60331;818;3064;1286
2021-11-18;NI;346893;2988;11839;6217
2021-11-18;NW;1087953;7634;34470;18601
2021-11-18;RP;211063;1877;7813;4199
2021-11-18;SL;54273;602;2479;1092
2021-11-18;SN;397183;7000;30891;10597
2021-11-18;ST;129403;2530;8786;3665
2021-11-18;SH;89191;825;3380;1760
2021-11-18;TH;179856;2259;11979;4755
2021-11-18;DE;5195321;65371;280161;98538
