2021-08-27;BW;522321;1639;7546;10464
2021-08-27;BY;671594;1728;8119;15396
2021-08-27;BE;191290;346;2772;3591
2021-08-27;BB;111250;105;648;3822
2021-08-27;HB;29022;94;457;498
2021-08-27;HH;84394;610;1376;1641
2021-08-27;HE;305408;968;4286;7626
2021-08-27;MV;45915;74;425;1189
2021-08-27;NI;275310;992;4071;5847
2021-08-27;NW;879333;4366;22563;17394
2021-08-27;RP;163793;502;2581;3921
2021-08-27;SL;44007;136;759;1031
2021-08-27;SN;288924;128;749;10161
2021-08-27;ST;100535;40;320;3474
2021-08-27;SH;70540;207;1377;1646
2021-08-27;TH;130192;94;402;4395
2021-08-27;DE;3913828;12029;58451;92096
