2021-08-02;BW;505902;78;1658;10395
2021-08-02;BY;653945;148;1911;15337
2021-08-02;BE;182744;17;997;3583
2021-08-02;BB;109277;6;212;3818
2021-08-02;HB;27916;13;169;493
2021-08-02;HH;79160;114;604;1615
2021-08-02;HE;294967;48;1175;7587
2021-08-02;MV;44459;3;133;1180
2021-08-02;NI;265270;79;1378;5817
2021-08-02;NW;827847;244;4395;17292
2021-08-02;RP;157561;37;719;3906
2021-08-02;SL;42133;8;216;1029
2021-08-02;SN;286664;0;255;10135
2021-08-02;ST;99557;6;141;3454
2021-08-02;SH;65470;40;689;1638
2021-08-02;TH;129237;6;115;4381
2021-08-02;DE;3772109;847;14767;91660
