2021-09-30;BW;571983;2129;9200;10674
2021-09-30;BY;728621;2385;11348;15647
2021-09-30;BE;205878;634;2480;3625
2021-09-30;BB;116137;224;931;3851
2021-09-30;HB;32803;149;794;509
2021-09-30;HH;91344;149;955;1730
2021-09-30;HE;332885;871;4111;7742
2021-09-30;MV;48809;173;724;1200
2021-09-30;NI;300119;998;3699;5955
2021-09-30;NW;958343;2516;10018;17813
2021-09-30;RP;180428;475;2297;3993
2021-09-30;SL;47399;92;499;1051
2021-09-30;SN;297191;614;2160;10214
2021-09-30;ST;103987;230;788;3535
2021-09-30;SH;76189;140;851;1685
2021-09-30;TH;135385;371;1561;4414
2021-09-30;DE;4227501;12150;52416;93638
