2021-10-04;BW;576811;566;9374;10691
2021-10-04;BY;735061;1050;11842;15678
2021-10-04;BE;207154;24;2755;3628
2021-10-04;BB;116645;58;997;3852
2021-10-04;HB;33203;50;771;510
2021-10-04;HH;92169;137;1189;1741
2021-10-04;HE;334885;178;4000;7753
2021-10-04;MV;49217;22;804;1202
2021-10-04;NI;301879;166;3687;5964
2021-10-04;NW;963166;341;9477;17852
2021-10-04;RP;181536;197;2251;3999
2021-10-04;SL;47601;19;422;1052
2021-10-04;SN;298830;136;2879;10229
2021-10-04;ST;104457;31;902;3540
2021-10-04;SH;76581;38;834;1687
2021-10-04;TH;136193;75;1624;4415
2021-10-04;DE;4255388;3088;53808;93793
