2021-10-25;BW;614089;1224;15809;10891
2021-10-25;BY;788104;2100;23540;15957
2021-10-25;BE;218121;67;4211;3677
2021-10-25;BB;121716;102;2179;3897
2021-10-25;HB;34859;30;459;527
2021-10-25;HH;96556;280;1862;1793
2021-10-25;HE;347779;206;5045;7824
2021-10-25;MV;51976;76;999;1224
2021-10-25;NI;314447;157;4908;6061
2021-10-25;NW;995013;769;12662;18114
2021-10-25;RP;189303;217;2941;4061
2021-10-25;SL;49226;21;522;1063
2021-10-25;SN;316139;927;7983;10284
2021-10-25;ST;109305;71;1969;3570
2021-10-25;SH;79941;74;1678;1712
2021-10-25;TH;146156;252;4755;4462
2021-10-25;DE;4472730;6573;91522;95117
