2021-10-01;BW;573650;1667;9148;10683
2021-10-01;BY;730667;2046;11539;15659
2021-10-01;BE;206542;664;2725;3627
2021-10-01;BB;116349;212;975;3852
2021-10-01;HB;32950;147;823;510
2021-10-01;HH;91653;309;1081;1733
2021-10-01;HE;333643;758;4103;7749
2021-10-01;MV;48963;154;786;1202
2021-10-01;NI;300792;673;3744;5957
2021-10-01;NW;960103;1760;10026;17833
2021-10-01;RP;180848;420;2329;3994
2021-10-01;SL;47473;74;448;1052
2021-10-01;SN;297713;522;2360;10221
2021-10-01;ST;104227;240;917;3538
2021-10-01;SH;76332;143;846;1686
2021-10-01;TH;135714;329;1587;4415
2021-10-01;DE;4237619;10118;53437;93711
