2021-09-16;BW;552379;2317;10314;10571
2021-09-16;BY;704051;2648;11080;15501
2021-09-16;BE;200600;685;3143;3611
2021-09-16;BB;114163;240;1119;3831
2021-09-16;HB;31248;149;767;503
2021-09-16;HH;89035;275;1214;1668
2021-09-16;HE;324068;1029;5723;7683
2021-09-16;MV;47625;93;583;1195
2021-09-16;NI;291912;1043;5247;5896
2021-09-16;NW;935812;2671;15748;17605
2021-09-16;RP;175126;660;3378;3954
2021-09-16;SL;46305;131;650;1045
2021-09-16;SN;293163;354;1543;10187
2021-09-16;ST;102285;188;722;3516
2021-09-16;SH;74362;230;1171;1671
2021-09-16;TH;132722;212;1042;4400
2021-09-16;DE;4114856;12925;63444;92837
