2021-11-04;BW;644306;5176;19242;11048
2021-11-04;BY;837268;7735;30847;16170
2021-11-04;BE;227809;1525;6066;3719
2021-11-04;BB;127592;1303;4030;3937
2021-11-04;HB;35697;94;573;534
2021-11-04;HH;99723;383;1990;1826
2021-11-04;HE;360151;1824;8182;7878
2021-11-04;MV;54429;481;1762;1255
2021-11-04;NI;325194;2059;7111;6105
2021-11-04;NW;1022966;4542;17301;18283
2021-11-04;RP;195492;1045;3808;4111
2021-11-04;SL;50295;246;756;1069
2021-11-04;SN;336707;4418;13646;10375
2021-11-04;ST;114504;915;3531;3597
2021-11-04;SH;83103;346;2073;1737
2021-11-04;TH;157132;1857;7578;4548
2021-11-04;DE;4672368;33949;128496;96192
