2021-09-28;BW;567654;546;8767;10661
2021-09-28;BY;723544;859;10676;15622
2021-09-28;BE;204588;332;2271;3625
2021-09-28;BB;115694;79;879;3847
2021-09-28;HB;32461;47;767;508
2021-09-28;HH;90972;112;1003;1721
2021-09-28;HE;331064;233;4018;7727
2021-09-28;MV;48441;30;558;1199
2021-09-28;NI;298371;219;3616;5946
2021-09-28;NW;953986;871;9964;17780
2021-09-28;RP;179514;345;2441;3983
2021-09-28;SL;47204;25;571;1049
2021-09-28;SN;295939;88;1629;10207
2021-09-28;ST;103613;143;774;3533
2021-09-28;SH;75828;86;880;1685
2021-09-28;TH;134698;156;1309;4411
2021-09-28;DE;4203571;4171;50123;93504
