2021-08-16;BW;511276;157;3330;10435
2021-08-16;BY;659723;345;3564;15373
2021-08-16;BE;186533;13;2251;3587
2021-08-16;BB;110131;16;511;3818
2021-08-16;HB;28339;36;261;494
2021-08-16;HH;81857;182;1438;1634
2021-08-16;HE;298628;92;2175;7603
2021-08-16;MV;45146;48;404;1184
2021-08-16;NI;268853;89;2000;5827
2021-08-16;NW;844868;856;10265;17321
2021-08-16;RP;159759;127;1235;3916
2021-08-16;SL;42866;33;396;1030
2021-08-16;SN;287485;2;429;10148
2021-08-16;ST;99964;29;234;3470
2021-08-16;SH;68152;97;1421;1641
2021-08-16;TH;129559;4;168;4390
2021-08-16;DE;3823139;2126;30082;91871
