2021-08-30;BW;525650;502;8709;10470
2021-08-30;BY;675025;845;9285;15403
2021-08-30;BE;191797;14;2702;3592
2021-08-30;BB;111461;24;647;3823
2021-08-30;HB;29271;49;569;498
2021-08-30;HH;85110;190;1525;1642
2021-08-30;HE;307162;361;4786;7628
2021-08-30;MV;46147;30;492;1189
2021-08-30;NI;277156;308;4796;5851
2021-08-30;NW;887983;1799;22894;17404
2021-08-30;RP;164809;261;2831;3922
2021-08-30;SL;44321;44;810;1031
2021-08-30;SN;289216;43;822;10165
2021-08-30;ST;100640;4;327;3475
2021-08-30;SH;71017;80;1392;1652
2021-08-30;TH;130341;5;464;4395
2021-08-30;DE;3937106;4559;63051;92140
