2021-09-15;BW;550062;2343;10141;10559
2021-09-15;BY;701403;2041;10734;15488
2021-09-15;BE;199915;655;3126;3609
2021-09-15;BB;113923;248;1091;3832
2021-09-15;HB;31099;169;776;503
2021-09-15;HH;88760;190;1191;1666
2021-09-15;HE;323039;1208;6013;7679
2021-09-15;MV;47532;159;609;1195
2021-09-15;NI;290869;1033;5468;5887
2021-09-15;NW;933141;2700;16962;17594
2021-09-15;RP;174466;524;3576;3952
2021-09-15;SL;46174;157;720;1042
2021-09-15;SN;292809;402;1494;10186
2021-09-15;ST;102097;167;653;3506
2021-09-15;SH;74132;199;1179;1671
2021-09-15;TH;132510;260;1030;4400
2021-09-15;DE;4101931;12455;64763;92769
