2021-11-16;BW;710352;3324;41863;11297
2021-11-16;BY;950702;9014;72817;16648
2021-11-16;BE;245553;2593;11573;3762
2021-11-16;BB;142292;1387;10267;3988
2021-11-16;HB;36846;43;784;536
2021-11-16;HH;105281;358;3048;1849
2021-11-16;HE;378843;1416;11857;7984
2021-11-16;MV;58861;225;2896;1281
2021-11-16;NI;341468;985;10626;6183
2021-11-16;NW;1073306;4230;31662;18539
2021-11-16;RP;207747;1333;7340;4185
2021-11-16;SL;53029;126;1933;1088
2021-11-16;SN;384348;3455;30806;10546
2021-11-16;ST;125653;1724;7686;3648
2021-11-16;SH;87704;488;3062;1754
2021-11-16;TH;175139;1347;11578;4692
2021-11-16;DE;5077124;32048;259798;97980
