2021-10-21;BW;602872;1237;10621;10857
2021-10-21;BY;774023;4536;18534;15923
2021-10-21;BE;216450;1090;3980;3670
2021-10-21;BB;120328;236;1794;3882
2021-10-21;HB;34609;107;492;525
2021-10-21;HH;95306;364;1303;1766
2021-10-21;HE;344921;967;4136;7812
2021-10-21;MV;51417;202;867;1220
2021-10-21;NI;311930;1113;4352;6046
2021-10-21;NW;987767;2567;10238;18069
2021-10-21;RP;187676;564;2447;4053
2021-10-21;SL;48929;89;509;1060
2021-10-21;SN;310781;1460;5230;10267
2021-10-21;ST;108175;439;1701;3565
2021-10-21;SH;79129;336;1307;1710
2021-10-21;TH;143395;770;3651;4450
2021-10-21;DE;4417708;16077;71162;94875
