2021-07-30;BW;505266;274;1505;10391
2021-07-30;BY;653227;228;1855;15331
2021-07-30;BE;182557;213;1013;3582
2021-07-30;BB;109196;39;180;3817
2021-07-30;HB;27838;25;139;493
2021-07-30;HH;78827;89;534;1614
2021-07-30;HE;294587;186;1166;7585
2021-07-30;MV;44415;21;141;1179
2021-07-30;NI;264769;221;1293;5815
2021-07-30;NW;826173;811;3871;17291
2021-07-30;RP;157335;106;699;3906
2021-07-30;SL;42064;34;223;1029
2021-07-30;SN;286597;42;274;10133
2021-07-30;ST;99502;23;100;3454
2021-07-30;SH;65210;118;615;1636
2021-07-30;TH;129202;24;125;4381
2021-07-30;DE;3766765;2454;13733;91637
