2021-09-14;BW;547719;660;10097;10548
2021-09-14;BY;699362;915;11272;15480
2021-09-14;BE;199260;761;3123;3607
2021-09-14;BB;113675;92;1078;3831
2021-09-14;HB;30930;45;798;503
2021-09-14;HH;88570;155;1310;1662
2021-09-14;HE;321831;420;6330;7668
2021-09-14;MV;47373;36;624;1195
2021-09-14;NI;289836;327;5845;5883
2021-09-14;NW;930441;1890;17816;17572
2021-09-14;RP;173942;526;3926;3949
2021-09-14;SL;46017;27;715;1041
2021-09-14;SN;292407;54;1627;10185
2021-09-14;ST;101930;109;637;3495
2021-09-14;SH;73933;146;1232;1668
2021-09-14;TH;132250;162;1007;4399
2021-09-14;DE;4089476;6325;67437;92686
