2021-10-26;BW;615288;1199;15883;10911
2021-10-26;BY;790676;2572;24538;15988
2021-10-26;BE;219116;995;4350;3677
2021-10-26;BB;121996;280;2279;3899
2021-10-26;HB;34887;28;472;528
2021-10-26;HH;96707;151;1798;1805
2021-10-26;HE;348391;612;5176;7828
2021-10-26;MV;52039;63;1002;1230
2021-10-26;NI;315056;609;5000;6068
2021-10-26;NW;996526;1513;13068;18144
2021-10-26;RP;189769;466;3051;4066
2021-10-26;SL;49254;28;523;1064
2021-10-26;SN;316633;494;7776;10286
2021-10-26;ST;109785;480;2351;3570
2021-10-26;SH;80193;252;1688;1715
2021-10-26;TH;146887;731;4998;4466
2021-10-26;DE;4483203;10473;93953;95245
