2021-09-23;BW;562205;1989;8958;10636
2021-09-23;BY;716208;1990;10580;15571
2021-09-23;BE;203252;607;2533;3621
2021-09-23;BB;115164;183;946;3840
2021-09-23;HB;31987;155;726;507
2021-09-23;HH;90166;206;928;1713
2021-09-23;HE;328600;796;4317;7709
2021-09-23;MV;48078;85;442;1198
2021-09-23;NI;296267;904;4081;5931
2021-09-23;NW;947843;2178;11479;17694
2021-09-23;RP;177967;513;2702;3969
2021-09-23;SL;46900;117;595;1048
2021-09-23;SN;294866;389;1522;10200
2021-09-23;ST;103059;114;727;3518
2021-09-23;SH;75338;182;956;1681
2021-09-23;TH;133766;288;1019;4402
2021-09-23;DE;4171666;10696;52511;93238
