2021-07-29;BW;504992;389;1494;10389
2021-07-29;BY;652999;376;1830;15326
2021-07-29;BE;182344;173;909;3581
2021-07-29;BB;109157;32;156;3817
2021-07-29;HB;27813;19;137;493
2021-07-29;HH;78738;109;520;1610
2021-07-29;HE;294401;343;1175;7581
2021-07-29;MV;44394;24;131;1177
2021-07-29;NI;264548;332;1311;5814
2021-07-29;NW;825362;886;3666;17287
2021-07-29;RP;157229;179;729;3906
2021-07-29;SL;42030;43;218;1029
2021-07-29;SN;286555;75;265;10132
2021-07-29;ST;99479;27;91;3451
2021-07-29;SH;65092;116;589;1634
2021-07-29;TH;129178;19;119;4380
2021-07-29;DE;3764311;3142;13340;91607
