2021-10-08;BW;583050;1721;8907;10732
2021-10-08;BY;743414;2360;11893;15752
2021-10-08;BE;209659;514;2873;3646
2021-10-08;BB;117555;146;1182;3865
2021-10-08;HB;33670;126;719;517
2021-10-08;HH;92874;176;1038;1748
2021-10-08;HE;337669;765;3828;7780
2021-10-08;MV;49751;172;786;1206
2021-10-08;NI;304314;628;3388;5996
2021-10-08;NW;969554;1775;9019;17912
2021-10-08;RP;183118;476;2164;4009
2021-10-08;SL;47868;74;392;1053
2021-10-08;SN;301255;705;3158;10233
2021-10-08;ST;105278;222;1020;3548
2021-10-08;SH;77144;136;792;1690
2021-10-08;TH;137634;433;1886;4426
2021-10-08;DE;4293807;10429;53045;94113
