2021-11-10;BW;673475;6893;32965;11163
2021-11-10;BY;884809;10237;52007;16363
2021-11-10;BE;235131;1657;8348;3746
2021-11-10;BB;133268;1467;6536;3959
2021-11-10;HB;36220;155;626;534
2021-11-10;HH;102186;293;2432;1839
2021-11-10;HE;368650;2199;9841;7926
2021-11-10;MV;56510;595;2450;1267
2021-11-10;NI;332220;1884;8503;6141
2021-11-10;NW;1045909;5507;26519;18402
2021-11-10;RP;201125;1334;6353;4138
2021-11-10;SL;51426;336;1370;1077
2021-11-10;SN;354266;3710;18637;10423
2021-11-10;ST;118440;776;4396;3619
2021-11-10;SH;85184;611;2392;1745
2021-11-10;TH;165235;2022;9646;4621
2021-11-10;DE;4844054;39676;193021;96963
