2021-11-26;BW;796846;11430;54398;11622
2021-11-26;BY;1090216;16558;85746;17304
2021-11-26;BE;267867;2843;13082;3814
2021-11-26;BB;168187;3302;16795;4077
2021-11-26;HB;38909;385;1492;546
2021-11-26;HH;111477;956;3712;1885
2021-11-26;HE;404451;3235;16887;8102
2021-11-26;MV;67467;1283;6012;1315
2021-11-26;NI;366887;3416;16102;6304
2021-11-26;NW;1146385;9502;49154;18853
2021-11-26;RP;225676;2573;11814;4251
2021-11-26;SL;59246;770;4318;1106
2021-11-26;SN;463881;12500;48393;10835
2021-11-26;ST;147710;3425;14978;3762
2021-11-26;SH;94393;679;4449;1783
2021-11-26;TH;200572;3557;17083;4917
2021-11-26;DE;5650170;76414;364415;100476
