2021-11-05;BW;650466;6160;21443;11068
2021-11-05;BY;846759;9491;33743;16209
2021-11-05;BE;229370;1561;6596;3729
2021-11-05;BB;128659;1067;4547;3940
2021-11-05;HB;35792;95;565;534
2021-11-05;HH;100291;568;2182;1831
2021-11-05;HE;361889;1738;8548;7895
2021-11-05;MV;54846;417;1912;1259
2021-11-05;NI;326801;1607;7591;6109
2021-11-05;NW;1028520;5554;19150;18305
2021-11-05;RP;196749;1257;4266;4114
2021-11-05;SL;50576;281;901;1070
2021-11-05;SN;340856;4149;15648;10383
2021-11-05;ST;115318;814;3861;3603
2021-11-05;SH;83520;417;2126;1737
2021-11-05;TH;159076;1944;8204;4560
2021-11-05;DE;4709488;37120;141283;96346
