2021-10-22;BW;607974;5102;13636;10873
2021-10-22;BY;778484;4461;20224;15943
2021-10-22;BE;217163;713;4167;3671
2021-10-22;BB;121013;685;1987;3891
2021-10-22;HB;34703;94;493;524
2021-10-22;HH;95672;366;1465;1766
2021-10-22;HE;345805;884;4411;7820
2021-10-22;MV;51631;214;947;1223
2021-10-22;NI;312840;910;4521;6056
2021-10-22;NW;990051;2284;10936;18097
2021-10-22;RP;188335;659;2676;4056
2021-10-22;SL;49026;97;518;1061
2021-10-22;SN;312212;1431;5783;10273
2021-10-22;ST;108563;388;1825;3566
2021-10-22;SH;79374;245;1416;1711
2021-10-22;TH;144434;1039;4085;4460
2021-10-22;DE;4437280;19572;79090;94991
