2021-08-19;BW;513498;961;4072;10436
2021-08-19;BY;662259;1053;4476;15384
2021-08-19;BE;188191;510;2540;3588
2021-08-19;BB;110501;140;623;3818
2021-08-19;HB;28485;74;302;496
2021-08-19;HH;82584;304;1402;1636
2021-08-19;HE;300167;566;2774;7616
2021-08-19;MV;45399;91;506;1184
2021-08-19;NI;270368;631;2516;5833
2021-08-19;NW;851794;3040;12851;17348
2021-08-19;RP;160761;456;1666;3918
2021-08-19;SL;43064;67;420;1030
2021-08-19;SN;287949;137;606;10153
2021-08-19;ST;100124;58;271;3471
2021-08-19;SH;68913;280;1487;1641
2021-08-19;TH;129718;32;236;4391
2021-08-19;DE;3843775;8400;36748;91943
