2021-10-07;BW;581329;1922;8695;10715
2021-10-07;BY;741054;2346;11548;15735
2021-10-07;BE;209145;748;2866;3641
2021-10-07;BB;117409;368;1191;3863
2021-10-07;HB;33544;166;740;517
2021-10-07;HH;92698;200;1063;1744
2021-10-07;HE;336904;760;3789;7776
2021-10-07;MV;49579;147;757;1204
2021-10-07;NI;303686;813;3415;5985
2021-10-07;NW;967779;1963;9002;17897
2021-10-07;RP;182642;479;2100;4005
2021-10-07;SL;47794;84;395;1053
2021-10-07;SN;300550;808;3001;10233
2021-10-07;ST;105056;247;965;3547
2021-10-07;SH;77008;140;809;1689
2021-10-07;TH;137201;453;1754;4423
2021-10-07;DE;4283378;11644;52090;94027
